MaPhieu,ThoiDiemOnline,ThoiGianOnline
045065,09:15:00,01:57:00
045066,16:57:00,01:25:00
045067,17:26:00,00:34:00
045068,12:34:00,00:39:00
045069,17:14:00,00:60:00
045070,17:38:00,00:14:00
045071,09:46:00,00:49:00
045072,12:08:00,01:18:00
045073,14:56:00,01:56:00
045074,10:43:00,01:04:00
045075,09:03:00,01:40:00
045076,11:17:00,01:59:00
045077,13:29:00,00:37:00
045078,09:26:00,01:55:00
045079,10:59:00,00:38:00
045080,09:20:00,00:27:00
045081,13:14:00,00:58:00
045082,13:17:00,01:18:00
045083,15:45:00,00:57:00
045084,09:35:00,01:42:00
045085,21:55:00,00:13:00
045086,15:07:00,01:04:00
045087,09:48:00,01:22:00
045088,21:01:00,01:01:00
045089,12:12:00,01:33:00
045090,17:50:00,01:36:00
045091,09:56:00,00:48:00
045092,09:37:00,01:32:00
045093,20:39:00,00:00:00
045094,21:34:00,01:34:00
045095,16:40:00,01:46:00
045096,15:48:00,01:27:00
045097,21:12:00,01:16:00
045098,19:00:00,01:19:00
045099,17:55:00,01:14:00
045100,17:60:00,01:28:00
045101,11:43:00,01:21:00
045102,14:34:00,01:60:00
045103,14:10:00,00:52:00
045104,14:58:00,00:32:00
045105,17:08:00,01:53:00
045106,18:27:00,01:07:00
045107,17:24:00,00:20:00
045108,12:02:00,00:05:00
045109,18:36:00,01:60:00
045110,10:20:00,01:58:00
045111,10:30:00,01:31:00
045112,21:24:00,01:28:00
045113,15:11:00,01:43:00
045114,19:41:00,01:07:00
045115,13:14:00,01:39:00
045116,17:29:00,01:23:00
045117,13:26:00,00:07:00
045118,13:39:00,00:14:00
045119,09:30:00,00:07:00
045120,21:28:00,01:55:00
045121,20:44:00,01:47:00
045122,16:55:00,00:41:00
045123,15:44:00,00:60:00
045124,19:33:00,00:51:00
045125,19:25:00,01:07:00
045126,20:31:00,01:47:00
045127,16:30:00,00:43:00
045128,11:46:00,00:23:00
045129,16:35:00,00:10:00
045130,21:29:00,01:55:00
045131,13:32:00,01:30:00
045132,15:13:00,01:11:00
045133,11:06:00,01:54:00
045134,18:21:00,01:42:00
045135,18:02:00,01:58:00
045136,17:14:00,01:47:00
045137,13:29:00,00:32:00
045138,20:52:00,00:56:00
045139,11:16:00,01:38:00
045140,16:01:00,01:60:00
045141,11:14:00,00:17:00
045142,13:34:00,00:50:00
045143,17:53:00,00:59:00
045144,09:42:00,00:51:00
045145,13:50:00,00:55:00
045146,09:14:00,00:54:00
045147,20:01:00,01:04:00
045148,21:36:00,00:39:00
045149,19:12:00,01:23:00
045150,13:12:00,00:02:00
045151,15:04:00,01:34:00
045152,12:35:00,01:43:00
045153,11:35:00,01:36:00
045154,12:01:00,00:55:00
045155,21:54:00,01:25:00
045156,14:35:00,00:26:00
045157,09:28:00,01:25:00
045158,09:41:00,00:38:00
045159,14:19:00,01:50:00
045160,17:49:00,00:56:00
045161,18:07:00,01:26:00
045162,16:39:00,01:27:00
045163,13:10:00,01:31:00
045164,12:56:00,00:33:00
045165,12:27:00,01:13:00
045166,13:15:00,00:54:00
045167,09:13:00,01:53:00
045168,16:16:00,01:56:00
045169,19:46:00,01:38:00
045170,20:36:00,00:43:00
045171,11:27:00,00:48:00
045172,20:38:00,00:59:00
045173,15:36:00,00:04:00
045174,12:46:00,00:55:00
045175,11:40:00,01:46:00
045176,13:08:00,00:52:00
045177,14:60:00,00:36:00
045178,20:29:00,01:03:00
045179,13:50:00,01:48:00
045180,16:42:00,01:15:00
045181,13:43:00,00:28:00
045182,14:38:00,00:26:00
045183,10:08:00,01:54:00
045184,19:12:00,01:42:00
045185,12:29:00,00:35:00
045186,14:52:00,01:21:00
045187,10:45:00,01:10:00
045188,18:42:00,01:54:00
045189,13:00:00,01:24:00
045190,10:40:00,01:27:00
045191,12:31:00,00:37:00
045192,10:45:00,00:02:00
045193,17:35:00,00:16:00
045194,20:23:00,00:14:00
045195,16:21:00,00:05:00
045196,19:12:00,01:38:00
045197,11:08:00,01:40:00
045198,13:14:00,01:50:00
045199,16:03:00,00:56:00
045200,20:34:00,01:16:00
045201,15:60:00,01:08:00
045202,16:24:00,01:46:00
045203,18:49:00,01:21:00
045204,15:55:00,01:18:00
045205,21:47:00,00:19:00
045206,13:55:00,01:08:00
045207,14:08:00,01:39:00
045208,09:58:00,00:00:00
045209,16:32:00,00:58:00
045210,12:02:00,01:10:00
045211,21:19:00,00:55:00
045212,12:51:00,01:11:00
045213,18:50:00,00:54:00
045214,15:43:00,00:14:00
045215,09:07:00,01:54:00
045216,11:41:00,00:48:00
045217,10:29:00,01:03:00
045218,20:07:00,00:15:00
045219,19:45:00,01:45:00
045220,09:44:00,00:54:00
045221,20:02:00,00:53:00
045222,15:25:00,00:36:00
045223,18:59:00,00:38:00
045224,20:48:00,00:25:00
045225,16:59:00,01:55:00
045226,14:21:00,01:02:00
045227,11:32:00,00:54:00
045228,17:04:00,00:03:00
045229,13:20:00,00:03:00
045230,17:11:00,01:10:00
045231,17:54:00,00:16:00
045232,18:60:00,00:40:00
045233,20:48:00,01:24:00
045234,10:09:00,01:56:00
045235,14:13:00,00:41:00
045236,19:23:00,01:04:00
045237,14:50:00,00:38:00
045238,15:36:00,00:03:00
045239,17:26:00,00:30:00
045240,17:29:00,00:43:00
045241,20:18:00,00:43:00
045242,10:09:00,01:07:00
045243,20:29:00,01:13:00
045244,12:39:00,01:50:00
045245,09:51:00,00:43:00
045246,11:54:00,01:40:00
045247,10:24:00,01:54:00
045248,19:14:00,00:04:00
045249,10:31:00,01:07:00
045250,21:31:00,00:05:00
045251,21:25:00,00:32:00
045252,14:37:00,01:06:00
045253,11:22:00,01:13:00
045254,19:29:00,00:18:00
045255,10:24:00,01:14:00
045256,20:00:00,00:60:00
045257,13:24:00,00:36:00
045258,14:11:00,00:42:00
045259,14:20:00,01:08:00
045260,21:23:00,00:27:00
045261,18:38:00,01:25:00
045262,10:03:00,01:52:00
045263,09:55:00,01:33:00
045264,14:11:00,00:59:00
045265,10:39:00,01:16:00
045266,20:33:00,00:00:00
045267,19:22:00,00:31:00
045268,21:02:00,01:27:00
045269,18:27:00,00:40:00
045270,14:11:00,00:01:00
045271,11:60:00,00:37:00
045272,11:21:00,00:31:00
045273,16:28:00,01:53:00
045274,13:49:00,00:39:00
045275,19:31:00,01:26:00
045276,20:06:00,00:42:00
045277,10:26:00,00:41:00
045278,09:13:00,01:24:00
045279,20:44:00,01:51:00
045280,18:52:00,01:13:00
045281,13:28:00,01:23:00
045282,10:13:00,00:38:00
045283,18:01:00,01:27:00
045284,18:60:00,00:26:00
045285,17:15:00,01:47:00
045286,16:44:00,01:39:00
045287,17:40:00,01:60:00
045288,10:49:00,01:00:00
045289,16:30:00,00:39:00
045290,12:48:00,01:48:00
045291,13:33:00,01:31:00
045292,11:59:00,01:52:00
045293,09:60:00,01:08:00
045294,09:03:00,00:54:00
045295,09:44:00,00:10:00
045296,11:40:00,00:07:00
045297,12:34:00,01:13:00
045298,15:02:00,01:39:00
045299,20:39:00,01:27:00
045300,21:36:00,01:51:00
045301,17:15:00,01:05:00
045302,11:24:00,00:43:00
045303,10:33:00,01:20:00
045304,10:34:00,00:38:00
045305,13:51:00,00:21:00
045306,19:03:00,00:47:00
045307,19:07:00,01:03:00
045308,16:18:00,01:04:00
045309,09:23:00,01:27:00
045310,13:17:00,00:45:00
045311,20:01:00,00:54:00
045312,13:58:00,00:40:00
045313,12:08:00,00:40:00
045314,14:20:00,00:07:00
045315,09:31:00,01:06:00
045316,16:04:00,01:39:00
045317,20:07:00,00:00:00
045318,11:47:00,00:13:00
045319,11:36:00,01:23:00
045320,11:47:00,01:27:00
045321,13:45:00,01:18:00
045322,10:46:00,00:30:00
045323,18:47:00,01:26:00
045324,12:29:00,00:02:00
045325,09:57:00,00:37:00
045326,10:11:00,01:54:00
045327,19:58:00,01:28:00
045328,12:57:00,00:16:00
045329,14:18:00,00:22:00
045330,20:39:00,01:05:00
045331,10:41:00,00:55:00
045332,10:49:00,00:54:00
045333,12:25:00,01:09:00
045334,13:57:00,00:09:00
045335,18:23:00,00:39:00
045336,13:05:00,00:30:00
045337,09:54:00,00:32:00
045338,13:50:00,01:42:00
045339,14:59:00,01:31:00
045340,15:41:00,01:09:00
045341,13:23:00,01:44:00
045342,14:09:00,00:37:00
045343,10:58:00,01:55:00
045344,18:01:00,00:33:00
045345,13:15:00,00:34:00
045346,14:20:00,00:60:00
045347,21:32:00,00:14:00
045348,18:40:00,01:43:00
045349,12:42:00,00:30:00
045350,12:19:00,01:16:00
045351,19:00:00,01:21:00
045352,19:06:00,00:44:00
045353,14:42:00,00:39:00
045354,16:12:00,01:17:00
045355,16:18:00,00:32:00
045356,14:20:00,00:29:00
045357,15:00:00,01:22:00
045358,15:08:00,01:41:00
045359,16:10:00,01:11:00
045360,17:54:00,01:16:00
045361,09:54:00,00:42:00
045362,14:32:00,01:54:00
045363,10:21:00,01:31:00
045364,15:19:00,00:05:00
045365,21:22:00,01:54:00
045366,20:38:00,01:12:00
045367,19:34:00,00:09:00
045368,10:09:00,01:45:00
045369,21:12:00,01:58:00
045370,13:19:00,00:51:00
045371,13:36:00,00:32:00
045372,21:21:00,00:39:00
045373,10:13:00,00:05:00
045374,18:17:00,01:47:00
045375,10:58:00,00:25:00
045376,15:11:00,01:14:00
045377,15:33:00,01:41:00
045378,13:55:00,01:00:00
045379,11:48:00,00:29:00
045380,18:27:00,00:33:00
045381,16:57:00,01:45:00
045382,15:12:00,00:33:00
045383,20:38:00,01:42:00
045384,21:39:00,00:32:00
045385,13:34:00,01:06:00
045386,21:12:00,00:48:00
045387,14:10:00,01:06:00
045388,11:35:00,01:58:00
045389,21:24:00,01:04:00
045390,10:10:00,01:04:00
045391,18:20:00,00:31:00
045392,11:41:00,01:21:00
045393,15:14:00,01:01:00
045394,16:09:00,00:09:00
045395,18:24:00,00:09:00
045396,18:27:00,00:07:00
045397,17:12:00,01:44:00
045398,13:51:00,01:27:00
045399,14:47:00,00:00:00
045400,16:05:00,00:39:00
045401,20:52:00,00:23:00
045402,17:57:00,01:00:00
045403,17:58:00,00:36:00
045404,19:35:00,01:28:00
045405,14:16:00,00:28:00
045406,15:45:00,00:42:00
045407,15:38:00,00:51:00
045408,15:58:00,01:32:00
045409,11:25:00,00:57:00
045410,11:54:00,00:47:00
045411,20:54:00,01:37:00
045412,12:31:00,01:14:00
045413,20:29:00,00:60:00
045414,12:00:00,01:22:00
045415,19:27:00,01:01:00
045416,11:20:00,00:55:00
045417,10:19:00,00:15:00
045418,13:08:00,01:15:00
045419,15:52:00,01:46:00
045420,21:46:00,00:04:00
045421,17:30:00,00:32:00
045422,20:36:00,01:14:00
045423,20:38:00,00:50:00
045424,15:60:00,01:14:00
045425,11:18:00,00:14:00
045426,16:18:00,00:15:00
045427,13:03:00,01:00:00
045428,15:12:00,01:36:00
045429,10:14:00,01:26:00
045430,19:31:00,00:13:00
045431,13:35:00,00:39:00
045432,13:35:00,00:03:00
045433,17:10:00,01:05:00
045434,21:02:00,00:57:00
045435,20:26:00,01:00:00
045436,15:36:00,00:03:00
045437,19:03:00,01:59:00
045438,14:12:00,01:01:00
045439,17:00:00,01:12:00
045440,19:24:00,00:57:00
045441,14:04:00,01:49:00
045442,12:34:00,00:58:00
045443,12:09:00,01:49:00
045444,11:11:00,00:55:00
045445,11:28:00,00:33:00
045446,09:04:00,00:34:00
045447,19:09:00,00:45:00
045448,14:59:00,00:54:00
045449,18:20:00,01:22:00
045450,11:36:00,00:39:00
045451,16:15:00,00:15:00
045452,13:26:00,00:44:00
045453,09:59:00,01:40:00
045454,21:33:00,00:54:00
045455,20:07:00,00:59:00
045456,19:57:00,01:13:00
045457,16:38:00,01:13:00
045458,17:42:00,00:43:00
045459,13:14:00,01:55:00
045460,12:24:00,00:23:00
045461,12:36:00,00:38:00
045462,18:59:00,01:14:00
045463,20:35:00,00:33:00
045464,11:12:00,00:43:00
045465,21:36:00,00:01:00
045466,16:26:00,01:16:00
045467,12:43:00,00:14:00
045468,10:34:00,00:55:00
045469,21:00:00,01:13:00
045470,11:12:00,01:58:00
045471,14:23:00,01:28:00
045472,14:22:00,00:52:00
045473,12:32:00,00:57:00
045474,18:41:00,00:19:00
045475,19:03:00,01:35:00
045476,20:03:00,01:27:00
045477,09:22:00,01:29:00
045478,14:22:00,00:22:00
045479,21:36:00,01:22:00
045480,11:32:00,01:13:00
045481,19:22:00,00:14:00
045482,09:33:00,01:25:00
045483,17:09:00,01:40:00
045484,14:50:00,00:40:00
045485,13:51:00,01:22:00
045486,10:24:00,00:04:00
045487,13:27:00,00:60:00
045488,10:46:00,00:57:00
045489,10:31:00,00:48:00
045490,10:12:00,00:35:00
045491,21:52:00,01:38:00
045492,09:41:00,00:19:00
045493,18:23:00,01:57:00
045494,15:21:00,00:49:00
045495,18:57:00,00:58:00
045496,15:08:00,00:27:00
045497,19:30:00,01:56:00
045498,17:04:00,00:06:00
045499,14:04:00,01:49:00
045500,14:47:00,01:45:00
045501,21:05:00,00:04:00
045502,13:54:00,00:40:00
045503,21:49:00,00:23:00
045504,20:17:00,00:06:00
045505,11:17:00,00:60:00
045506,17:21:00,00:12:00
045507,12:43:00,00:36:00
045508,10:31:00,01:05:00
045509,15:05:00,01:49:00
045510,18:54:00,01:29:00
045511,14:37:00,01:00:00
045512,21:54:00,00:33:00
045513,18:42:00,00:47:00
045514,15:55:00,01:47:00
045515,20:56:00,00:51:00
045516,09:34:00,01:57:00
045517,15:11:00,01:42:00
045518,12:23:00,01:05:00
045519,11:11:00,00:39:00
045520,15:25:00,00:02:00
045521,21:27:00,01:40:00
045522,17:46:00,00:50:00
045523,15:57:00,01:25:00
045524,21:02:00,00:00:00
045525,18:36:00,00:40:00
045526,11:18:00,00:45:00
045527,19:39:00,01:37:00
045528,13:02:00,00:30:00
045529,17:01:00,00:34:00
045530,18:42:00,01:25:00
045531,16:20:00,01:38:00
045532,13:12:00,01:36:00
045533,13:12:00,00:51:00
045534,13:44:00,00:17:00
045535,15:56:00,01:53:00
045536,14:00:00,00:03:00
045537,18:31:00,01:02:00
045538,17:49:00,00:40:00
045539,13:54:00,01:43:00
045540,10:47:00,01:21:00
045541,17:59:00,00:37:00
045542,15:58:00,00:04:00
045543,12:13:00,01:40:00
045544,12:58:00,00:29:00
045545,15:18:00,00:19:00
045546,10:27:00,00:20:00
045547,11:37:00,00:21:00
045548,18:24:00,01:16:00
045549,17:35:00,00:35:00
045550,15:13:00,00:59:00
045551,20:02:00,01:29:00
045552,20:44:00,01:43:00
045553,20:03:00,01:20:00
045554,13:07:00,00:22:00
045555,14:57:00,01:05:00
045556,10:18:00,01:57:00
045557,12:60:00,01:41:00
045558,13:46:00,01:19:00
045559,21:47:00,00:30:00
045560,20:48:00,01:36:00
045561,11:51:00,00:48:00
045562,19:33:00,00:40:00
045563,14:17:00,00:14:00
045564,18:46:00,01:25:00
045565,13:08:00,00:40:00
045566,17:14:00,00:01:00
045567,17:17:00,00:53:00
045568,14:33:00,01:26:00
045569,09:00:00,01:07:00
045570,12:54:00,00:54:00
045571,13:51:00,00:46:00
045572,12:46:00,01:20:00
045573,16:16:00,00:56:00
045574,11:58:00,00:44:00
045575,10:00:00,00:33:00
045576,10:39:00,01:15:00
045577,18:23:00,01:26:00
045578,18:34:00,00:57:00
045579,13:23:00,01:01:00
045580,20:31:00,01:37:00
045581,19:32:00,01:29:00
045582,21:60:00,01:03:00
045583,19:56:00,00:12:00
045584,17:49:00,00:60:00
045585,17:48:00,00:12:00
045586,11:25:00,00:09:00
045587,18:23:00,00:01:00
045588,21:16:00,00:07:00
045589,11:08:00,01:39:00
045590,17:31:00,01:42:00
045591,10:50:00,01:33:00
045592,16:17:00,01:17:00
045593,17:27:00,00:17:00
045594,17:16:00,01:39:00
045595,15:15:00,01:51:00
045596,21:29:00,01:24:00
045597,13:54:00,00:30:00
045598,12:31:00,00:11:00
045599,12:26:00,01:14:00
045600,13:10:00,00:05:00
045601,09:00:00,00:01:00
045602,10:24:00,00:41:00
045603,15:08:00,00:01:00
045604,20:26:00,00:44:00
045605,14:05:00,00:43:00
045606,13:14:00,00:13:00
045607,12:06:00,01:12:00
045608,14:55:00,00:09:00
045609,15:40:00,01:30:00
045610,20:24:00,01:50:00
045611,14:43:00,01:04:00
045612,19:10:00,01:31:00
045613,11:16:00,00:57:00
045614,20:29:00,01:46:00
045615,20:02:00,01:52:00
045616,16:57:00,00:45:00
045617,18:39:00,01:37:00
045618,12:09:00,01:35:00
045619,13:49:00,00:28:00
045620,12:11:00,00:14:00
045621,09:50:00,01:51:00
045622,10:26:00,01:08:00
045623,10:23:00,01:00:00
045624,09:14:00,01:29:00
045625,21:20:00,00:56:00
045626,15:02:00,01:14:00
045627,18:30:00,01:33:00
045628,14:57:00,00:27:00
045629,16:59:00,00:09:00
045630,14:20:00,00:46:00
045631,20:38:00,00:01:00
045632,11:57:00,01:00:00
045633,20:19:00,01:57:00
045634,16:33:00,00:30:00
045635,13:38:00,01:49:00
045636,18:19:00,00:48:00
045637,21:55:00,01:49:00
045638,11:22:00,01:23:00
045639,15:21:00,01:09:00
045640,12:25:00,01:22:00
045641,10:39:00,01:60:00
045642,09:60:00,01:34:00
045643,10:00:00,01:17:00
045644,09:42:00,01:03:00
045645,16:22:00,00:27:00
045646,15:27:00,01:51:00
045647,20:14:00,00:16:00
045648,16:50:00,00:26:00
045649,20:01:00,00:30:00
045650,18:04:00,00:13:00
045651,12:06:00,00:45:00
045652,20:31:00,00:46:00
045653,09:03:00,01:40:00
045654,17:23:00,00:35:00
045655,15:31:00,00:32:00
045656,19:26:00,00:60:00
045657,21:28:00,01:33:00
045658,13:40:00,00:54:00
045659,18:10:00,00:09:00
045660,10:59:00,01:52:00
045661,12:17:00,00:38:00
045662,12:27:00,01:36:00
045663,19:03:00,00:06:00
045664,19:02:00,01:58:00
045665,14:55:00,00:13:00
045666,12:26:00,00:10:00
045667,19:53:00,01:36:00
045668,16:59:00,00:16:00
045669,11:51:00,01:53:00
045670,18:02:00,01:44:00
045671,11:40:00,01:31:00
045672,12:59:00,01:11:00
045673,18:10:00,00:60:00
045674,12:05:00,01:19:00
045675,16:26:00,00:00:00
045676,16:26:00,01:44:00
045677,09:55:00,00:38:00
045678,12:04:00,01:54:00
045679,12:22:00,01:24:00
045680,19:49:00,00:12:00
045681,09:44:00,01:51:00
045682,21:60:00,00:08:00
045683,16:35:00,00:36:00
045684,10:17:00,00:09:00
045685,21:20:00,00:50:00
045686,17:45:00,01:07:00
045687,10:10:00,01:57:00
045688,09:49:00,01:49:00
045689,20:56:00,00:02:00
045690,11:12:00,01:14:00
045691,09:55:00,00:44:00
045692,11:00:00,01:25:00
045693,17:37:00,00:19:00
045694,17:42:00,01:36:00
045695,17:08:00,01:14:00
045696,11:07:00,01:18:00
045697,13:40:00,00:54:00
045698,18:23:00,00:34:00
045699,17:27:00,01:05:00
045700,21:54:00,00:18:00
045701,15:01:00,01:09:00
045702,18:54:00,01:32:00
045703,15:20:00,01:05:00
045704,16:10:00,01:01:00
045705,18:22:00,00:54:00
045706,11:53:00,01:42:00
045707,19:42:00,01:54:00
045708,12:60:00,00:12:00
045709,19:03:00,00:25:00
045710,20:16:00,01:08:00
045711,17:12:00,01:19:00
045712,09:57:00,00:30:00
045713,20:54:00,01:26:00
045714,17:10:00,00:18:00
045715,19:12:00,01:18:00
045716,16:25:00,01:07:00
045717,12:58:00,00:51:00
045718,20:17:00,01:00:00
045719,16:35:00,00:55:00
045720,14:42:00,01:06:00
045721,17:13:00,00:36:00
045722,21:56:00,00:37:00
045723,11:52:00,00:30:00
045724,19:20:00,00:43:00
045725,16:49:00,01:44:00
045726,15:53:00,00:51:00
045727,15:15:00,00:01:00
045728,13:51:00,00:54:00
045729,09:05:00,00:26:00
045730,21:19:00,00:40:00
045731,12:04:00,01:07:00
045732,14:00:00,01:55:00
045733,19:51:00,00:26:00
045734,15:18:00,01:03:00
045735,19:01:00,01:41:00
045736,15:35:00,01:55:00
045737,20:16:00,00:47:00
045738,11:28:00,00:32:00
045739,10:46:00,00:14:00
045740,17:14:00,00:35:00
045741,21:32:00,01:37:00
045742,16:55:00,01:43:00
045743,18:38:00,01:25:00
045744,10:15:00,01:37:00
045745,15:07:00,01:59:00
045746,21:02:00,00:14:00
045747,10:48:00,01:39:00
045748,21:52:00,00:17:00
045749,18:39:00,01:16:00
045750,19:49:00,00:06:00
045751,17:13:00,01:32:00
045752,14:11:00,01:13:00
045753,18:31:00,01:39:00
045754,16:37:00,01:42:00
045755,15:33:00,01:22:00
045756,17:29:00,00:55:00
045757,16:09:00,01:00:00
045758,21:50:00,01:19:00
045759,18:19:00,01:32:00
045760,12:57:00,01:25:00
045761,14:24:00,01:16:00
045762,21:41:00,01:58:00
045763,18:26:00,01:21:00
045764,20:55:00,01:45:00
045765,15:06:00,01:48:00
045766,12:40:00,00:20:00
045767,09:41:00,01:48:00
045768,19:58:00,00:22:00
045769,20:59:00,00:40:00
045770,11:36:00,00:03:00
045771,09:28:00,01:23:00
045772,20:26:00,00:48:00
045773,20:50:00,00:57:00
045774,17:09:00,01:04:00
045775,16:18:00,00:52:00
045776,15:46:00,01:09:00
045777,10:35:00,01:33:00
045778,09:50:00,00:41:00
045779,17:54:00,00:40:00
045780,16:01:00,00:28:00
045781,10:44:00,01:07:00
045782,11:13:00,00:25:00
045783,16:59:00,01:44:00
045784,16:27:00,01:60:00
045785,20:42:00,00:47:00
045786,13:32:00,01:30:00
045787,16:33:00,00:38:00
045788,21:54:00,00:48:00
045789,11:52:00,00:53:00
045790,18:57:00,00:32:00
045791,16:16:00,01:27:00
045792,12:28:00,01:15:00
045793,20:14:00,00:21:00
045794,19:42:00,00:51:00
045795,21:28:00,01:30:00
045796,19:44:00,01:31:00
045797,13:20:00,01:06:00
045798,14:56:00,01:09:00
045799,13:15:00,01:06:00
045800,19:34:00,01:45:00
045801,17:28:00,00:19:00
045802,12:36:00,01:60:00
045803,12:22:00,01:09:00
045804,15:25:00,00:27:00
045805,12:51:00,00:10:00
045806,11:21:00,01:17:00
045807,15:27:00,00:00:00
045808,19:32:00,01:46:00
045809,17:51:00,01:18:00
045810,20:16:00,00:39:00
045811,09:06:00,01:59:00
045812,10:07:00,00:02:00
045813,17:19:00,00:24:00
045814,18:25:00,00:14:00
045815,14:37:00,00:14:00
045816,18:19:00,00:48:00
045817,09:34:00,00:54:00
045818,12:35:00,00:19:00
045819,11:43:00,01:41:00
045820,10:19:00,00:43:00
045821,13:51:00,01:09:00
045822,21:04:00,01:11:00
045823,20:26:00,00:45:00
045824,20:14:00,00:53:00
045825,16:41:00,00:27:00
045826,19:28:00,01:56:00
045827,13:01:00,00:56:00
045828,20:16:00,01:43:00
045829,10:46:00,00:33:00
045830,09:59:00,01:13:00
045831,21:28:00,00:14:00
045832,14:01:00,00:55:00
045833,17:01:00,00:19:00
045834,11:08:00,00:08:00
045835,17:04:00,01:27:00
045836,09:27:00,01:20:00
045837,15:07:00,00:47:00
045838,17:30:00,01:25:00
045839,11:55:00,00:07:00
045840,20:37:00,01:44:00
045841,16:52:00,00:34:00
045842,09:44:00,00:11:00
045843,11:16:00,01:48:00
045844,10:36:00,00:29:00
045845,20:27:00,00:13:00
045846,21:08:00,01:44:00
045847,12:24:00,00:54:00
045848,16:21:00,00:34:00
045849,11:17:00,01:48:00
045850,11:56:00,01:28:00
045851,09:41:00,01:27:00
045852,13:20:00,00:19:00
045853,14:12:00,00:56:00
045854,12:33:00,01:03:00
045855,11:58:00,01:39:00
045856,21:13:00,01:52:00
045857,20:33:00,01:47:00
045858,21:52:00,01:56:00
045859,18:18:00,00:14:00
045860,20:57:00,00:18:00
045861,10:42:00,00:04:00
045862,09:46:00,00:12:00
045863,11:52:00,00:05:00
045864,10:44:00,01:04:00
045865,21:50:00,01:30:00
045866,15:28:00,00:30:00
045867,17:10:00,00:09:00
045868,15:14:00,01:33:00
045869,13:39:00,01:13:00
045870,09:13:00,00:48:00
045871,17:06:00,00:52:00
045872,21:04:00,00:34:00
045873,18:47:00,01:49:00
045874,12:14:00,00:54:00
045875,10:10:00,00:24:00
045876,17:06:00,01:37:00
045877,17:18:00,01:42:00
045878,12:59:00,00:57:00
045879,18:03:00,00:45:00
045880,18:42:00,00:30:00
045881,13:52:00,01:56:00
045882,18:42:00,01:12:00
045883,20:06:00,00:16:00
045884,10:30:00,01:41:00
045885,14:54:00,01:26:00
045886,16:52:00,01:05:00
045887,10:47:00,00:39:00
045888,20:18:00,00:40:00
045889,13:50:00,01:56:00
045890,11:41:00,01:01:00
045891,20:36:00,01:09:00
045892,19:00:00,00:14:00
045893,17:53:00,00:55:00
045894,13:50:00,01:42:00
045895,21:45:00,00:07:00
045896,17:53:00,01:04:00
045897,19:42:00,01:16:00
045898,11:56:00,01:51:00
045899,18:32:00,01:37:00
045900,14:43:00,00:27:00
045901,17:50:00,00:22:00
045902,11:03:00,01:40:00
045903,09:57:00,00:00:00
045904,13:57:00,00:19:00
045905,11:30:00,00:20:00
045906,17:42:00,01:40:00
045907,19:44:00,00:37:00
045908,20:15:00,00:23:00
045909,15:44:00,00:40:00
045910,15:32:00,01:58:00
045911,15:46:00,00:00:00
045912,17:42:00,01:17:00
045913,14:51:00,00:10:00
045914,16:39:00,00:13:00
045915,15:02:00,01:57:00
045916,18:29:00,00:30:00
045917,18:06:00,01:09:00
045918,18:11:00,00:50:00
045919,10:47:00,01:43:00
045920,16:05:00,00:10:00
045921,11:04:00,01:57:00
045922,11:40:00,00:31:00
045923,09:16:00,00:58:00
045924,17:22:00,01:09:00
045925,09:47:00,00:36:00
045926,21:18:00,01:46:00
045927,20:36:00,01:42:00
045928,17:47:00,01:37:00
045929,09:29:00,01:13:00
045930,17:55:00,01:33:00
045931,14:47:00,01:57:00
045932,16:15:00,00:57:00
045933,18:14:00,01:07:00
